,"Poster_Link","Series_Title","Runtime_of_Series","Certificate","Runtime_of_Episodes","Genre","IMDB_Rating","Overview","Star1","Star2","Star3","Star4","No_of_Votes","Genre1","Genre2","Genre3"	
365,"https://m.media-amazon.com/images/M/MV5BMTg1NTI0MTUxMl5BMl5BanBnXkFtZTcwODE1MzgyMQ@@._V1_UY98_CR1,0,67,98_AL_.jpg","Ally McBeal","(1997â€“2002)","","45 min","Comedy, Drama, Fantasy",6.8,"Follows the personal and professional life of lawyer Ally.","Calista Flockhart","Greg Germann","Jane Krakowski","Vonda Shepard",30626,"Comedy"," Drama"," Fantasy"	
366,"https://m.media-amazon.com/images/M/MV5BMTg1MzAzODQ5OF5BMl5BanBnXkFtZTgwMDA1MDI0NTM@._V1_UX67_CR0,0,67,98_AL_.jpg","Colony","(2016â€“2018)","16","42 min","Action, Adventure, Drama",7.4,"In the wake of a mysterious alien invasion, a family fights to stay together in a new world order.","Josh Holloway","Sarah Wayne Callies","Peter Jacobson","Tory Kittles",30482,"Action"," Adventure"," Drama"	
367,"https://m.media-amazon.com/images/M/MV5BMjVjMmY2ZTctZWNjMS00MzQ1LTgzZjItN2ZmNzMwMmUxNDlkXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY98_CR4,0,67,98_AL_.jpg","Knight Rider","(1982â€“1986)","","46 min","Action, Crime, Drama",6.9,"A lone crimefighter battles the forces of evil with the help of a virtually indestructible and artificially intelligent supercar.","David Hasselhoff","Edward Mulhare","Richard Basehart","Patricia McPherson",30279,"Action"," Crime"," Drama"	
368,"https://m.media-amazon.com/images/M/MV5BOWY0NzVkYWItZWZhYi00MTdkLTkyYzktZTlmNDU3NWZhOWZiXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg","Scooby Doo, Where Are You!","(1969â€“1970)","","22 min","Animation, Adventure, Comedy",7.9,"A group of teenage friends and their Great Dane (Scooby-Doo) travel in a bright green van solving strange and hilarious mysteries, while returning from or going to a regular teenage function.","Don Messick","Casey Kasem","Nicole Jaffe","Vic Perrin",30191,"Animation"," Adventure"," Comedy"	
369,"https://m.media-amazon.com/images/M/MV5BODM4MjcxNzktMjFlYi00YjM3LTk3MWEtNmZlZWE2MTAxYzQ0XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg","An Idiot Abroad","(2010â€“2012)","","43 min","Documentary, Adventure, Comedy",8.3,"Brit Karl Pilkington has led a sheltered life. Not having done any traveling, he enjoys living within the comforts of what he knows, basically that being what is purely British. As such, ...                See full summaryÂ Â»","Karl Pilkington","Ricky Gervais","Stephen Merchant","Luke Campbell",30121,"Documentary"," Adventure"," Comedy"	
370,"https://m.media-amazon.com/images/M/MV5BNTBlZmE4YzItNTY5Mi00NmIxLTlhZTAtOWIxNjFlNTMzNmI1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg","Kingdom","(2019â€“ )","18","45 min","Action, Drama, Horror",8.4,"While strange rumors about their ill King grip a kingdom, the crown prince becomes their only hope against a mysterious plague overtaking the land.","Ju Ji-Hoon","Bae Doona","Kim Sungkyu","Hye-jun Kim",30062,"Action"," Drama"," Horror"	
371,"https://m.media-amazon.com/images/M/MV5BMTM3MjYwODA3MV5BMl5BanBnXkFtZTcwOTc5Nzc4Nw@@._V1_UX67_CR0,0,67,98_AL_.jpg","Regular Show","(2009â€“2017)","","23 min","Animation, Short, Action",8.4,"The daily surreal adventures of a blue jay and raccoon duo that attempt to deal with their mundane jobs as groundskeepers at the local park.","J.G. Quintel","William Salyers","Sam Marin","Mark Hamill",30012,"Animation"," Short"," Action"	
372,"https://m.media-amazon.com/images/M/MV5BMjMzNzI1MjQ1MV5BMl5BanBnXkFtZTgwNjY2NDY3NTE@._V1_UY98_CR3,0,67,98_AL_.jpg","Rizzoli & Isles","(2010â€“2016)","16","60 min","Crime, Drama, Mystery",7.6,"Detective Jane Rizzoli and Chief Medical Examiner Dr. Maura Isles team up to solve crimes in Boston.","Angie Harmon","Sasha Alexander","Jordan Bridges","Bruce McGill",29866,"Crime"," Drama"," Mystery"	
373,"https://m.media-amazon.com/images/M/MV5BMjBiYmMzM2ItZDI1YS00YTJmLTg5ZTctYzBjMjg3ZTc4MzE2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","Gomorra: La serie","(2014â€“ )","","55 min","Crime, Drama, Thriller",8.7,"Ciro disregards tradition in his attempt to become the next boss of his crime syndicate. The internal power struggle puts him and his entire family's life at risk.","Salvatore Esposito","Marco D'Amore","Cristiana Dell'Anna","Fortunato Cerlino",29783,"Crime"," Drama"," Thriller"	
374,"https://m.media-amazon.com/images/M/MV5BZGYzMjA3MjQtZjkwMi00N2RmLTgyNTktYjk4OTAwNzUyNmVjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTEwMTkwOTI@._V1_UX67_CR0,0,67,98_AL_.jpg","Wizards of Waverly Place","(2007â€“2012)","All","22 min","Adventure, Comedy, Drama",6.9,"The Russo family may be an ordinary family with an average restaurant, but behind close doors, all three children must compete to be the next family wizard.","Selena Gomez","David Henrie","Jake T. Austin","Jennifer Stone",29638,"Adventure"," Comedy"," Drama"	
375,"https://m.media-amazon.com/images/M/MV5BMjhiNTZhNGEtYTRhNS00NGZlLWIxNjktYzI0NDAyMTQ0NzY3XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY98_CR2,0,67,98_AL_.jpg","F Is for Family","(2015â€“ )","18","30 min","Animation, Comedy, Drama",8,"Follow the Murphy family back to the 1970s, when kids roamed wild, beer flowed freely and nothing came between a man and his TV.","Bill Burr","Laura Dern","Justin Long","Debi Derryberry",29446,"Animation"," Comedy"," Drama"	
376,"https://m.media-amazon.com/images/M/MV5BYjNmYTAzZjgtYTE0NC00ZGUwLWEwYTYtMTI0ZTljYjI5MWVmXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg","DuckTales","(1987â€“1990)","","23 min","Animation, Adventure, Comedy",8.1,"The globe-trotting treasure-hunting money-making adventures of billionaire Scrooge McDuck and his nephews.","Alan Young","Russi Taylor","Terence McGovern","Chuck McCann",29445,"Animation"," Adventure"," Comedy"	
377,"https://m.media-amazon.com/images/M/MV5BMjgyNDk4ZTYtM2EzNC00MmU3LTg2MmQtYjdlMjA4ZmEwNzU5XkEyXkFqcGdeQXVyMzU5Njg5MDI@._V1_UX67_CR0,0,67,98_AL_.jpg","Strike Back","(2010â€“2020)","","45 min","Action, Drama, Thriller",8.2,"Follows the actions of Section 20, a secretive unit of British military intelligence. A team of special operations personnel conduct several high risk missions across the globe.","Philip Winchester","Sullivan Stapleton","Michelle Lukes","Daniel MacPherson",29347,"Action"," Drama"," Thriller"	
378,"https://m.media-amazon.com/images/M/MV5BMTcxMzIwNzI3M15BMl5BanBnXkFtZTgwODgxMTU5OTE@._V1_UX67_CR0,0,67,98_AL_.jpg","Longmire","(2012â€“2017)","","60 min","Action, Crime, Drama",8.3,"Walt Longmire is the dedicated and unflappable sheriff of Absaroka County, Wyoming. Widowed only a year, he is a man in psychic repair but buries his pain behind his brave face, unassuming grin and dry wit.","Robert Taylor","Katee Sackhoff","Lou Diamond Phillips","Cassidy Freeman",29313,"Action"," Crime"," Drama"	
379,"https://m.media-amazon.com/images/M/MV5BM2ExMmZlZDQtOTJiZC00Y2UzLWIxNDYtZTdiYzAzYzQyMmQ4XkEyXkFqcGdeQXVyMTAwMzM3NDI3._V1_UX67_CR0,0,67,98_AL_.jpg","Lovecraft Country","(2020â€“ )","18","60 min","Drama, Fantasy, Horror",7.1,"A young African-American travels across the U.S. in the 1950s in search of his missing father.","Jonathan Majors","Jurnee Smollett","Courtney B. Vance","Michael Kenneth Williams",29041,"Drama"," Fantasy"," Horror"	
380,"https://m.media-amazon.com/images/M/MV5BYWE1YTU4NmYtMTY2Ni00NDIxLTgwMzYtNWJjYWE4MDE5OTE1XkEyXkFqcGdeQXVyNjc2NjA5MTU@._V1_UY98_CR2,0,67,98_AL_.jpg","KenpÃ» Denki Berserk","(1997â€“1998)","","23 min","Animation, Action, Adventure",8.7,"Guts is a skilled swordsman who joins forces with a mercenary group named 'The Band of the Hawk', lead by the charismatic Griffith, and fights with them as they battle their way into the royal court.","Nobutoshi Canna","Marc Diraison","Carrie Keranen","Kevin T. Collins",28987,"Animation"," Action"," Adventure"	
381,"https://m.media-amazon.com/images/M/MV5BZTY4Zjg2YzQtNGNjNC00YjdhLWE3OTMtYTM3YjRmNjBkZDE0XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg","Life on Mars","(2006â€“2007)","","60 min","Crime, Drama, Mystery",8.3,"After being involved in a car accident in 2006, DCI Sam Tyler wakes up to find himself in 1973, the era of 'Sweeney' type policing, Mark III Cortinas, and flared trousers.","John Simm","Philip Glenister","Liz White","Dean Andrews",28896,"Crime"," Drama"," Mystery"	
382,"https://m.media-amazon.com/images/M/MV5BMTY4NzA1MDAyMF5BMl5BanBnXkFtZTcwMzQ4MTkxNA@@._V1_UX67_CR0,0,67,98_AL_.jpg","Lost Girl","(2010â€“2016)","","44 min","Action, Drama, Fantasy",7.7,"Bo is a supernatural being who challenges her clan's way of life.","Anna Silk","Kris Holden-Ried","Zoie Palmer","Rick Howland",28705,"Action"," Drama"," Fantasy"	
383,"https://m.media-amazon.com/images/M/MV5BNWI0ZjU4MzUtMTdmMy00OWVkLThhNWItNzQ4NDEyNTBiY2ZjXkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_UX67_CR0,0,67,98_AL_.jpg","Mom","(2013â€“2021)","16+","30 min","Comedy, Drama, Romance",7.2,"A newly sober single mom tries to pull her life together in Napa Valley while dealing with her wayward mother.","Allison Janney","Anna Faris","Mimi Kennedy","Beth Hall",28540,"Comedy"," Drama"," Romance"	
384,"https://m.media-amazon.com/images/M/MV5BMzFiNjdhODItZjhlMS00YWZlLWJhYWUtMGViODdmOGY2ZDhhXkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_UX67_CR0,0,67,98_AL_.jpg","Chicago P.D.","(2014â€“ )","","43 min","Action, Crime, Drama",8.1,"Follows District 21 of the Chicago Police Department, which is made up of two distinctly different groups: the uniformed cops and the Intelligence Unit.","Jason Beghe","Jesse Lee Soffer","Patrick John Flueger","Marina Squerciati",28493,"Action"," Crime"," Drama"	
385,"https://m.media-amazon.com/images/M/MV5BZjZjNzI5MDctY2Y4YS00NmM4LTljMmItZTFkOTExNGI3ODRhXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_UY98_CR1,0,67,98_AL_.jpg","Demon Slayer: Kimetsu No Yaiba","(2019â€“ )","16","25 min","Animation, Action, Fantasy",8.7,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister.","Natsuki Hanae","Zach Aguilar","Abby Trott","Aleks Le",28442,"Animation"," Action"," Fantasy"	
386,"https://m.media-amazon.com/images/M/MV5BODBlYjcwNWMtZDM0OS00YzZjLTllOWYtYjg2MDM0NjQ5NjRmXkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_UX67_CR0,0,67,98_AL_.jpg","Columbo","(1971â€“2003)","","100 min","Crime, Drama, Mystery",8.2,"Los Angeles homicide detective Lieutenant Columbo uses his humble ways and ingenuous demeanor to winkle out even the most well-concealed of crimes.","Peter Falk","Mike Lally","John Finnegan","Bruce Kirby",28285,"Crime"," Drama"," Mystery"	
387,"https://m.media-amazon.com/images/M/MV5BMzg3NjcyNTI5NF5BMl5BanBnXkFtZTgwNDAyMjU4MzE@._V1_UY98_CR1,0,67,98_AL_.jpg","Helix","(2014â€“2015)","","40 min","Drama, Horror, Mystery",6.8,"A team of scientists are thrust into a potentially life-or-death situation when they arrive in the Arctic to secretly investigate what could be an outbreak of a strange disease in a secluded international research facility.","Billy Campbell","Kyra Zagorsky","Mark GhanimÃ©","Jordan Hayes",28271,"Drama"," Horror"," Mystery"	
388,"https://m.media-amazon.com/images/M/MV5BMTYwM2Y5NzMtMzQzZC00YTE5LTlmYzctMzc2M2E5NGQ2YjFjXkEyXkFqcGdeQXVyNTM3NzExMDQ@._V1_UY98_CR1,0,67,98_AL_.jpg","Dirilis: Ertugrul","(2014â€“2019)","16","120 min","Action, Adventure, Drama",7.9,"The heroic story of Ertugrul Ghazi, the father of Osman (Uthman) who founded the Ottoman Empire.","Engin Altan DÃ¼zyatan","HÃ¼lya Darcan","Cengiz Coskun","Nurettin SÃ¶nmez",28237,"Action"," Adventure"," Drama"	
389,"https://m.media-amazon.com/images/M/MV5BMzYyZTc4NWYtYjYyMS00MWM0LWI4ZTUtNDFhMzViZjE3YjgwXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg","Pinky and the Brain","(1995â€“1998)","","30 min","Animation, Comedy, Family",7.9,"A genius mouse and his stupid sidekick try to conquer the world each night.","Maurice LaMarche","Rob Paulsen","Tress MacNeille","Frank Welker",28204,"Animation"," Comedy"," Family"	
390,"https://m.media-amazon.com/images/M/MV5BMzEzZTIyYjAtODY0Zi00NjhlLWJkOTItMjE0YjBkZDczMTA3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg","Dracula","(2013â€“2014)","","43 min","Drama, Horror, Romance",7.4,"Dracula travels to London, with dark plans for revenge against those who ruined his life centuries earlier. However, his plan is complicated when he falls in love with a woman who seems to be a reincarnation of his dead wife.","Jonathan Rhys Meyers","Jessica De Gouw","Thomas Kretschmann","Victoria Smurfit",28097,"Drama"," Horror"," Romance"	
391,"https://m.media-amazon.com/images/M/MV5BN2Q3ZWM0YzgtMGU0Mi00OWM0LWIwNzctNmQ4NTUyYTk0ZWY2XkEyXkFqcGdeQXVyMzYyMzU2OA@@._V1_UX67_CR0,0,67,98_AL_.jpg","Babylon 5","(1993â€“1998)","","45 min","Action, Adventure, Drama",8.3,"In the mid 23rd century, the Earth Alliance space station Babylon 5, located in neutral territory, is a major focal point for political intrigue, racial tensions and various wars over the course of five years.","Mira Furlan","Richard Biggs","Stephen Furst","Andreas Katsulas",28095,"Action"," Adventure"," Drama"	
392,"https://m.media-amazon.com/images/M/MV5BZjMyYjc3YjUtMjI4Yi00YWU4LTliNGItYjBiN2ViNzI0ZGIzXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg","Kyle XY","(2006â€“2009)","","60 min","Drama, Mystery, Romance",7.5,"A family takes in a formerly institutionalized teen savant who is missing standard human behaviors such as anger, joy, and love.","Matt Dallas","Marguerite MacIntyre","Bruce Thomas","April Matson",28045,"Drama"," Mystery"," Romance"	
393,"https://m.media-amazon.com/images/M/MV5BYTM5NzkyYWEtNzU4Ni00MTViLTg5ZjAtMmFkNDNjYjBjYzc3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg","Damages","(2007â€“2012)","18","60 min","Crime, Drama, Mystery",8.1,"A law school graduate becomes the protÃ©gÃ©e of a successful high-stakes litigator.","Glenn Close","Rose Byrne","Tate Donovan","Zachary Booth",27960,"Crime"," Drama"," Mystery"	
394,"https://m.media-amazon.com/images/M/MV5BYTY1MDhjOWQtYWFkNS00ODA1LTg1YTUtZDhmZDE0MDJlMzIwXkEyXkFqcGdeQXVyMTI4MDc0NjU2._V1_UX67_CR0,0,67,98_AL_.jpg","Snowpiercer","(2020â€“ )","18","60 min","Action, Drama, Sci-Fi",6.8,"Seven years after the world has become a frozen wasteland, the remnants of humanity inhabit a perpetually-moving train that circles the globe, where class warfare, social injustice and the politics of survival play out.","Daveed Diggs","Mickey Sumner","Alison Wright","Jennifer Connelly",27822,"Action"," Drama"," Sci-Fi"	
395,"https://m.media-amazon.com/images/M/MV5BMjdkMDNkYjMtNTU0YS00YzVjLTk1NmItYWVjOWNmMWFhMTRlXkEyXkFqcGdeQXVyMzM4NjcxOTc@._V1_UX67_CR0,0,67,98_AL_.jpg","Beavis and Butt-Head","(1993â€“2011)","","15 min","Animation, Comedy, Music",7.5,"Animated MTV series about two teenage heavy-metal music fans who occasionally do idiotic things because they're bored. For them, everything is ""cool"" or ""sucks.""","Mike Judge","Dale Revo","Kristofor Brown","Tracy Grandstaff",27721,"Animation"," Comedy"," Music"	
396,"https://m.media-amazon.com/images/M/MV5BN2Y5ODljN2MtOGYzNi00N2Q3LTk5NDEtYmEzYmY0YmQ3Yjk5XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY98_CR1,0,67,98_AL_.jpg","Alphas","(2011â€“2012)","","44 min","Action, Drama, Sci-Fi",7.2,"Alphas is a science fiction drama focusing on a team that investigates people with supernatural abilities.","David Strathairn","Ryan Cartwright","Warren Christie","Azita Ghanizada",27690,"Action"," Drama"," Sci-Fi"	
397,"https://m.media-amazon.com/images/M/MV5BYTUxZTM5ZWUtNzc3My00ZTAxLWFkZjEtM2FlODQ3MzI3OWRlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR0,0,67,98_AL_.jpg","Hercules: The Legendary Journeys","(1995â€“1999)","","44 min","Action, Adventure, Drama",6.5,"Hercules, aided by his best friend Iolaus, goes on many adventures helping people and slaying mythical monsters using his half-god strength.","Kevin Sorbo","Michael Hurst","Kevin Smith","Robert Trebor",27600,"Action"," Adventure"," Drama"	
398,"https://m.media-amazon.com/images/M/MV5BZDZjY2I5ZjEtZGE2MS00ZjRmLTlmMGEtMDQ5ZmZhZWJjYzk3XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_UY98_CR1,0,67,98_AL_.jpg","Behzat Ã‡.: Bir Ankara Polisiyesi","(2010â€“2019)","","90 min","Crime, Drama, Mystery",8.8,"Centered around a personally troubled, officially discredited police chief and his inharmonious police team in Ankara Police Force. Even though the show usually focuses on murders and other...                See full summaryÂ Â»","Erdal BesikÃ§ioglu","InanÃ§ KonukÃ§u","Ege Aydan","Berkan Sal",27331,"Crime"," Drama"," Mystery"	
399,"https://m.media-amazon.com/images/M/MV5BMjE3NjE3MTIxMF5BMl5BanBnXkFtZTcwOTQ0OTgxOQ@@._V1_UY98_CR0,0,67,98_AL_.jpg","Ezel","(2009â€“2011)","","90 min","Crime, Drama, Thriller",8.6,"Betrayed by his trusted friends and the woman he loved, Ã–mer UÃ§ar returns as Ezel to exact his vengeance.","Kenan Imirzalioglu","Cansu Dere","Yigit Ã–zsener","Baris Falay",27255,"Crime"," Drama"," Thriller"	
400,"https://m.media-amazon.com/images/M/MV5BZTc3MjgxMGQtMDQ3Ny00MDYyLWExY2EtMzFmYjAxZTdiMDk5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR4,0,67,98_AL_.jpg","Roswell","(1999â€“2002)","","42 min","Drama, Mystery, Sci-Fi",7.5,"The lives of three young alien/human hybrids with extraordinary gifts in Roswell.","Shiri Appleby","Jason Behr","Katherine Heigl","Majandra Delfino",27254,"Drama"," Mystery"," Sci-Fi"	
401,"https://m.media-amazon.com/images/M/MV5BZTQ2Mjg2M2MtNTExNi00MTgxLTk3MTYtOTI4ZDRmM2JkNWQ4XkEyXkFqcGdeQXVyNzIyMTA4MjA@._V1_UX67_CR0,0,67,98_AL_.jpg","American Vandal","(2017â€“2018)","18","34 min","Comedy, Crime, Drama",8.2,"A true-crime satire that explores the aftermath of a costly high school prank that left twenty-seven faculty cars vandalized with phallic images.","Tyler Alvarez","Griffin Gluck","Jimmy Tatro","Travis Tope",26857,"Comedy"," Crime"," Drama"	
402,"https://m.media-amazon.com/images/M/MV5BMmQ1NzBlYmItNmZkZi00OTZkLTg5YTEtNTI5YjczZjk3Yjc1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg","Spider-Man","(1994â€“1998)","PG","23 min","Animation, Action, Adventure",8.4,"A young man with spider-like abilities fights crime as a superhero in New York City while trying to have a normal personal life.","Christopher Daniel Barnes","Sara Ballantine","Edward Asner","Roscoe Lee Browne",26793,"Animation"," Action"," Adventure"	
403,"https://m.media-amazon.com/images/M/MV5BMTM3Nzk5Njc3M15BMl5BanBnXkFtZTcwMTUxNzc4Nw@@._V1_UY98_CR3,0,67,98_AL_.jpg","Covert Affairs","(2010â€“2014)","13","60 min","Action, Crime, Drama",7.3,"Fresh out of the farm, Annie Walker must adapt to the challenging life of a CIA operative under the guidance of her handler, Auggie. But soon she realizes her recruit might have to do with her last boyfriend rather than her talent.","Piper Perabo","Christopher Gorham","Kari Matchett","Peter Gallagher",26766,"Action"," Crime"," Drama"	
404,"https://m.media-amazon.com/images/M/MV5BMjA5OTNhNDQtODU0ZS00MmMyLWJkZmMtZmIyNjRhOTFlODMwXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg","The Boondocks","(2005â€“2014)","","22 min","Animation, Action, Comedy",8.4,"Adventures of two boys, Riley and Huey Freeman, who undergo a culture clash when they move from Chicago to the suburbs to live with their grandfather.","Regina King","John Witherspoon","Gary Anthony Williams","Cedric Yarbrough",26758,"Animation"," Action"," Comedy"	
405,"https://m.media-amazon.com/images/M/MV5BYTNiZDUxZjEtMWY5NC00ZDU3LTk2M2EtMTk1ZWMyYTA5Y2IxXkEyXkFqcGdeQXVyMTA3MzEwOTEw._V1_UX67_CR0,0,67,98_AL_.jpg","Keeping Up with the Kardashians","(2006â€“ )","16","44 min","Drama, Family, Reality-TV",2.8,"A peek inside the exploits and privileged private lives of the blended Kardashian-Jenner family, including sisters Kim, Kourtney, KhloÃ©, Kendall and Kylie.","KhloÃ© Kardashian","Kim Kardashian West","Kourtney Kardashian","Kris Jenner",26601,"Drama"," Family"," Reality-TV"	
406,"https://m.media-amazon.com/images/M/MV5BMTU5NjAyOTkyM15BMl5BanBnXkFtZTgwNzIzODAwMzE@._V1_UX67_CR0,0,67,98_AL_.jpg","Lilyhammer","(2012â€“2014)","","45 min","Comedy, Crime, Drama",8,"A New York mobster goes into hiding in rural Lillehammer in Norway after testifying against his former associates.","Steven Van Zandt","Trond Fausa","Steinar Sagen","Marian Saastad Ottesen",26595,"Comedy"," Crime"," Drama"	
